nome,rede,cidade,estado,lat,lon,telefone,email,website
RODAR PNEUS AUTO CENTER,Michelin,RESENDE,Rio de Janeiro,-22.47,-44.45189,(24) 3355-1884,,
DTM PNEUS,Michelin,RIO DE JANEIRO,Rio de Janeiro,-22.94,-43.36048,(21) 3798-0351,,
MOOV - Botafogo,Michelin,RIO DE JANEIRO,Rio de Janeiro,-22.95561,-43.18064,(21) 3550-7688,,
MOOV CAR SERVICE - JARDIM OCEÂNICO,Michelin,RIO DE JANEIRO,Rio de Janeiro,-23.00754,-43.30496,(21) 3993-6388,,
OEST CAR BANGU,Michelin,RIO DE JANEIRO,Rio de Janeiro,-22.89,-43.46376,(21) 3331-3018,,
OEST CAR CAMPO GRANDE,Michelin,RIO DE JANEIRO,Rio de Janeiro,-22.92,-43.56521,(21) 3403-0657,,
UDAM,Michelin,RIO DE JANEIRO,Rio de Janeiro,-22.93,-43.24212,(21) 2570-8305,,
MOOV CAR SERVICE - RECREIO,Michelin,Rio de Janeiro,Rio de Janeiro,-23.00413,-43.42592,(21) 96442-8531,,
DAFLON PNEUS - MUTONDO,Michelin,SÃO GONÇALO,Rio de Janeiro,-22.84,-43.01357,(21) 2712-9090,,
DAFLON PNEUS - ZE GAROTO,Michelin,SÃO GONÇALO,Rio de Janeiro,-22.83,-43.05868,(21) 2605-0786,,
J F C PNEUS,Michelin,SÃO GONÇALO,Rio de Janeiro,-22.84,-43.00943,(21) 2717-0873,,
PADOK PNEUS,Michelin,TERESÓPOLIS,Rio de Janeiro,-22.42,-42.96954,(21) 2643-1530,,
MR PNEUS,Michelin,VASSOURAS,Rio de Janeiro,-22.41,-43.66074,(24) 2471-6329,,
ROBERTO PNEUS VOLTA REDONDA,Michelin,VOLTA REDONDA,Rio de Janeiro,-22.5,-44.09988,(24) 3333-9215,,
DAKAR AUTO CENTER,Michelin,ARIQUEMES,Rondônia,-9.92,-63.04731,(69) 3536-2744,,
MOURÃO CACOAL,Michelin,CACOAL,Rondônia,-11.52,-61.34364,(69) 3443-1163,,
MOURÃO JI-PARANÁ,Michelin,JI-PARANÁ,Rondônia,-10.89,-61.93289,(69) 3421-2005,,
FBA BUENO COMERCIO E SERVICOS EIRELI ME,Michelin,PORTO VELHO,Rondônia,-8.77,-63.88349,(69) 3222-3536,,
LOOK,Michelin,VILHENA,Rondônia,-12.74,-60.12949,(69) 3322-3231,,
NORTE PNEUS BOA VISTA,Michelin,BOA VISTA,Roraima,2.82,-60.69498,(95) 3628-9302,,
SERGIO PNEUS BAL CAMBORIÚ,Michelin,BALNEÁRIO CAMBORIÚ,Santa Catarina,-26.96,-48.63932,(47) 2122-8166,,
DVA BLUMENAU,Michelin,BLUMENAU,Santa Catarina,-26.91,-49.08,(47) 3329-1166,,
AG PNEUS - CHAPECO,Michelin,CHAPECÓ,Santa Catarina,-27.1,-52.62,(49) 3321-5607,,
AG Pneus - Chapecó II,Michelin,Chapecó,Santa Catarina,-27.08729,-52.62091,(49) 3323-2855,,
DVA FLORIANPOLIS,Michelin,FLORIANÓPOLIS,Santa Catarina,-27.6,-48.57,(48) 3248-1313,,
SÉRGIO PNEUS,Michelin,JARAGUÁ DO SUL,Santa Catarina,-26.48,-49.06754,(47) 3376-5740,,
AR PNEUS,Michelin,JOAÇABA,Santa Catarina,-27.17,-51.50835,(49) 3522-4599,,
DVA JOINVILLE,Michelin,JOINVILLE,Santa Catarina,-26.28,-48.85,(47) 3435-2222,,
LAGES PNEUS,Michelin,LAGES,Santa Catarina,-27.81,-50.31798,(49) 3223-0013,,
AG PNEUS - RIO DO SUL,Michelin,RIO DO SUL,Santa Catarina,-27.22,-49.65403,(47) 3521-3089,,
DVA SÃO JOSÉ,Michelin,SÃO JOSÉ,Santa Catarina,-27.6,-48.61,(48) 3241-6161,,
COMERCIO DE PNEUS CARDOSO LTDA,Michelin,XAXIM-SC,Santa Catarina,-26.95568,-52.5319,49 33533-3033,,
SAMAM,Michelin,ARACAJU,Sergipe,-10.91,-37.06494,(79) 3212-7080,,
RICCI PNEUS - AMERICANA,Michelin,AMERICANA,São Paulo,-22.74,-47.31181,(19) 3604-1844,,
INGA ANDRADINA,Michelin,ANDRADINA,São Paulo,-20.88,-51.36838,(18) 3725-0400,,
DF PNEUS ARARAQUARA,Michelin,ARARAQUARA,São Paulo,-21.78,-48.17806,(16) 3397-3301,,
MARIN PNEUS,Michelin,ARAÇATUBA,São Paulo,-21.21,-50.45743,(18) 3625-2000,,
CHALANA PNEUS ASSIS,Michelin,ASSIS,São Paulo,-22.65,-50.41514,(18) 3321-4777,,
CENTER PNEUS AVARE,Michelin,AVARÉ,São Paulo,-23.1,-48.92585,(14) 3732-9000,,
HERVAZ AUTO CENTER,Michelin,AVARÉ,São Paulo,-23.1,-48.93433,(14) 3733-1282,,
CENTER PNEUS BARRA BONITA,Michelin,BARRA BONITA,São Paulo,-22.49,-48.56451,(14) 3641-1573,,
PNEUS E CIA,Michelin,BARUERI,São Paulo,-23.5,-46.85581,(11) 4195-1481,,
CENTER PNEUS BAURU,Michelin,BAURU,São Paulo,-22.32,-49.07876,(14) 2106-8900,,
HERVAZ AUTO CENTER,Michelin,BOTUCATU,São Paulo,-22.87,-48.47062,(14) 3815-3458,,
TONINHO AUTO CENTER II,Michelin,CAMPINAS,São Paulo,-22.89,-47.04439,(19) 3515-7548,,
ESCAPCAR,Michelin,CARAPICUÍBA,São Paulo,-23.53,-46.83565,(11) 4184-2246,,
MG3 PNEUS,Michelin,COTIA,São Paulo,-23.6,-46.90424,(11) 4703-7788,,
ALMEIDA PNEUS,Michelin,FERNANDÓPOLIS,São Paulo,-20.28,-50.24294,(17) 3442-8234,,
ALVESCAR PNEUS I,Michelin,FRANCA,São Paulo,-20.52,-47.39732,(16) 2103-6644,,
TALA PNEUS,Michelin,ITAPEVA,São Paulo,-23.99,-48.88931,(15) 3521-0602,,
MOI PNEUS ITAPIRA,Michelin,ITAPIRA,São Paulo,-22.44,-46.83156,(19) 3843-5429,,
AUTO CENTER MALASPINA,Michelin,ITÁPOLIS,São Paulo,-21.59,-48.81139,(16) 3262-3571,,
MZ PNEUS JACUPIRANGA,Michelin,JACUPIRANGA,São Paulo,-24.7,-48.00164,(13) 3864-1093,,
CENTER PNEUS JAU 1,Michelin,JAÚ,São Paulo,-22.3,-48.56674,(14) 3624-9000,,
CENTER PNEUS JAU 2,Michelin,JAÚ,São Paulo,-22.28,-48.56296,(14) 3621-4060,,
PNEUSCAR I,Michelin,LIMEIRA,São Paulo,-22.56,-47.40924,(19) 3444-2653,,
TORREZAN PNEUS LINS,Michelin,LINS,São Paulo,-21.67,-49.75604,(14) 3522-2595,,
CHALANA Pneus,Michelin,MARÍLIA,São Paulo,-22.22341,-49.93665,(14) 3432-3947,,
RADAELI AUTO CENTER,Michelin,MATÃO,São Paulo,-21.6,-48.36797,(16) 3383-2626,,
BARRELA PNEUS MIRASSOL,Michelin,MIRASSOL,São Paulo,-20.82,-49.49099,(17) 3242-4070,,
AUTO MECANICA E ELETRICA BEM TE VI,Michelin,MOCOCA,São Paulo,-21.46,-47.00377,(19) 3656-3166,,
TYREPLUS - MOGI MIRIM,Michelin,MOGI MIRIM,São Paulo,-22.44,-46.96555,(19) 3549-9990,,
LC CENTRO AUTOMOTIVO,Michelin,ORLÂNDIA,São Paulo,-20.72,-47.88031,(16) 3826-2656,,
OSASCAP CENTRO AUTOMOTIVO,Michelin,OSASCO,São Paulo,-23.53,-46.79625,(11) 3608-6516,,
CENTER PNEUS OURINHOS,Michelin,OURINHOS,São Paulo,-22.98,-49.86638,(14) 3324-4900,,
TORREZAN PNEUS PENAPOLIS,Michelin,PENÁPOLIS,São Paulo,-21.42,-50.07609,(18) 3652-0391,,
BERRETTA,Michelin,PIRASSUNUNGA,São Paulo,-22.0,-47.43471,(19) 3561-5577,,
SET PNEUS I,Michelin,PRESIDENTE PRUDENTE,São Paulo,-22.12,-51.40101,(18) 3221-4060,,
MZ PNEUS REGISTRO,Michelin,REGISTRO,São Paulo,-24.5,-47.84558,(13) 3822-2996,,
AUTO TASA,Michelin,SAO CARLOS,São Paulo,-22.03274,-47.88445,(16) 3419-4676,,
DF PNEUS,Michelin,SÃO CARLOS,São Paulo,-22.03,-47.88454,(16) 3419-4676,,
BARRELA PNEUS,Michelin,SÃO JOSE DO RIO PRETO,São Paulo,-20.8,-49.36795,(17) 3224-7797,,
BARRELA PNEUS,Michelin,SÃO JOSÉ DO RIO PRETO,São Paulo,-20.83,-49.39,(17) 3216-8999,,
KANGOO PNEUS,Michelin,SÃO JOSÉ DOS CAMPOS,São Paulo,-23.22,-45.88461,(12) 3933-0396,,
PNEU DO MEU CARRO,Michelin,SÃO PAULO,São Paulo,-23.58,-46.71792,(11) 4324-5467,,
STRADALE,Michelin,SÃO PAULO,São Paulo,-23.58,-46.68661,(11) 3900-5454,,
STRADALE F2,Michelin,SÃO PAULO,São Paulo,-23.56,-46.71228,(11) 3900-5454,,
VAR PNEUS,Michelin,SÃO PAULO,São Paulo,-23.5,-46.68704,(11) 3931-8685,,
Stradale Car Service - F3,Michelin,São Paulo,São Paulo,-23.59919,-46.68147,(11) 3900-5454,,
Pneus Lopes Brooklin,Michelin,São Pualo,São Paulo,-23.62537,-46.69337,(11) 4224-9898,,
G&M TAQUARITINGA,Michelin,TAQUARITINGA,São Paulo,-21.41,-48.49711,(16) 3252-7077,,
ARAUJO PNEUS,Michelin,ARAGUAÍNA,Tocantins,-7.18,-48.22027,(63) 3421-1695,,
MARCA AUTOCENTER GURUPI,Michelin,GURUPI,Tocantins,-11.72,-49.06138,(63) 3351-1959,,
DON PNEUS,Michelin,PALMAS,Tocantins,-10.19,-48.33981,(63) 3213-2301,,
MOTOCA MOTORES TOCANTINS LTDA,Pirelli,ACAILANDIA,,-4.950909087732856,-47.50339406701421,9935380073,,
CAMPNEUS,Pirelli,ALFENAS,,-21.4385512,-45.94851990000001,3532922522,alfenas@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
MOTO NANUQUE LTDA,Pirelli,ALMENARA,,-16.18537839046657,-40.69671678984754,3337212625,,
Zizo Pneus,Pirelli,ALTO TAQUARI,,-17.83619069046399,-53.28310608870197,6734961950,altotaquari@zizopneus.com.br,ZIZOPNEUS.COM.BR
CAMPNEUS,Pirelli,AMERICANA,,-22.7514541,-47.3242262,33727300,americana@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
CAMPNEUS,Pirelli,ANAPOLIS,,-16.3442343,-48.95557410000004,6233216310,anapolis@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
CAMPNEUS,Pirelli,ARACAJU,,-10.9030802,-37.05233920000001,7932155116,aracaju@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
ITAMOTOS LTDA,Pirelli,ARACAJU,,-10.91051295254206,-37.075245,7936311647,,www.itapneus.com.br
CAMPNEUS,Pirelli,ARACATUBA,,-21.2209961,-50.43735190000001,33727300,aracatuba2@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
GP Pneus/Pneustore,Pirelli,ARAGUAINA,,-7.177505281313057,-48.22166241964342,08000386310,,
ARAMOTO ARAGUARI MOTOS LTDA,Pirelli,ARAGUARI,,-18.65105,-48.19452,3432426666,,
DISMOTO DISTRIB DE MOTOCICLETAS LTDA,Pirelli,ARAPIRACA,,-9.75909,-36.6427,8235229500,,
IMPORTADORA DE PNEUS,Pirelli,ARAPIRACA,,-9.75927802728062,-36.64313184970284,822121,antonino@importadorapneus.com.br,
CAMPNEUS,Pirelli,ARARAQUARA,,-21.77424626448895,-48.17410469055176,33727300,araraquara@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
EURICO PARENTE MUNIZ FILHO &amp; CIA LT,Pirelli,ARARIPINA,,-7.582831690575159,-40.50496915173854,8738738200,,
Pneus Santa Helena,Pirelli,ARAXA,,-19.5964414,-46.93684912453689,3436129005,,
TAMBORIL MOTOS LTDA,Pirelli,ARCOVERDE,,-8.43072,-37.06280448575246,8738211224,,
RONY MOTOS LTDA,Pirelli,ASSIS CHATEAUBRIAND,,-24.40754965181498,-53.51527611292966,4435288700,,
MOTOESTE MOTORES PECAS ACESS OESTE,Pirelli,ASSU,,-5.57587,-36.91663,8433311908,,
ATIBAIA MOTOS EIRELI,Pirelli,ATIBAIA,,-23.13331730547912,-46.56354449344615,44321430,,
CAMPNEUS,Pirelli,ATIBAIA,,-23.11962326225841,-46.55810862779617,29273302,atibaia2@campneus.com.br,WWW.CAMPNEUS.COM.BR
CAMPNEUS,Pirelli,ATIBAIA,,-23.1146213,-46.55920230000004,33727300,atibaia@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
Wellington José Araújo Caetano ME,Pirelli,Abre Campo,,-20.3001336,-42.4747054,,,
Expresso Disrtibuidora De Pneus Ltda,Pirelli,Alta Floresta,,-9.9170418,-56.08720979999998,,expressopneusaf@hotmail.com,
GP Pneus/Pneustore,Pirelli,Ananindeua,,-1.385635479892594,-48.40627059140167,08000386310,,
CLAUDEMIR ANTONIO SAPATERA ME,Pirelli,Andradina,,-20.8848795,-51.3718271,,,
Barão Pneus,Pirelli,Araucária,,-25.58386,-49.401523,,,
Joao Ricardo Ribeiro Pneus Me,Pirelli,Aruj%C3%A1,,-23.3952274,-46.32524910000001,,trekuscar@ig.com.br,
CAMPNEUS,Pirelli,Assis,,-22.6615527,-50.40881360000003,33727300,assis@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
GRAUNA MOTOS E MOTORES LTDA,Pirelli,BALSAS,,-7.63193,-46.08249,9935414618,,
MOTOGARCAS COMERCIO E PARTICIPACOES,Pirelli,BARRA DO GARCAS,,-15.89500011512598,-52.25905788007216,6634023500,,
LUZ MOTOS,Pirelli,BARREIRAS,,-12.14299535568992,-44.98323765981906,7736113066,,
CAMPNEUS,Pirelli,BARRETOS,,-20.55214897032329,-48.57973159755329,33727300,barretos@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
CASTELO BRANCO MOTOS EIRELI,Pirelli,BARUERI,,-23.51152,-46.87596,43807060,,
CAMPNEUS,Pirelli,BAURU,,-22.31472363189498,-49.06917074443481,1432322030,bauru1@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
CAMPNEUS,Pirelli,BAURU,,-22.3258049090011,-49.05631344907374,14981230592,bauru@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
MONACO MOTOCENTER COMERCIAL LTDA,Pirelli,BELEM,,-1.30436080304754,-48.46418327774945,9130755000,,
WPP COMERCIO DE MOTOS LTDA,Pirelli,BELEM,,-1.45647,-48.49717,9140096700,,
BHMOTORS PEÇAS E SERVIÇOS LTDA,Pirelli,BELO HORIZONTE,,-19.9430347546539,-43.95647399450387,3132971000,,
CAMPNEUS,Pirelli,BELO HORIZONTE,,-19.900362047461,-43.98302621021757,3134185155,bhorizonte@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
Organização Comercial De Pneus Ltda,Pirelli,BELO HORIZONTE,,-19.912889,-43.9472129,,marcelo@rioclaropneus.com.br,
RG PNEUS LTDA,Pirelli,BELO HORIZONTE,,-19.84490299471297,-43.97185527120591,3125282733,,www.rgpneus.com.br
TOC Auto Center,Pirelli,BELO HORIZONTE,,-19.97678363115025,-44.01966295581974,313384,,
TOC Auto Center,Pirelli,BELO HORIZONTE,,-19.91227844386785,-43.95468441931155,313201,,
TOC Auto Center,Pirelli,BELO HORIZONTE,,-19.98783401295344,-44.00785343328533,313384,,
TOC Auto Center,Pirelli,BELO HORIZONTE,,-19.80797337571168,-43.96799325942993,313384,,
TOC Auto Center,Pirelli,BELO HORIZONTE,,-19.927756,-43.9201089,313225,,
MOTORAC LTDA,Pirelli,BELO JARDIM,,-8.33389,-36.42119,8137261200,,
CAMPNEUS,Pirelli,BENTO GONCALVES,,-29.1725971,-51.522154,5434531515,bento@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
CAMPNEUS,Pirelli,BETIM,,-19.96621046931842,-44.180772567791,3135921091,betim@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
TOC Auto Center,Pirelli,BETIM,,-19.96934795446408,-44.19169052116399,313531,,
BORRACHARIA 7 COMERCIO DE PNEUS LTDA,Pirelli,BLUMENAU,,-26.91313577471407,-49.07890934843419,4733265542,,
CAMPNEUS,Pirelli,BLUMENAU,,-26.9141067,-49.06647220000002,4732222394,blumenau@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
JAPURA PNEUS S/A,Pirelli,BOA VISTA,,2.80202,-60.69456,9236421313,,http://www.japura.com.br
RORAIMA MOTORES LTDA,Pirelli,BOA VISTA,,2.82873,-60.67357,9532241436,,
RORAIMA MOTORES LTDA,Pirelli,BOA VISTA,,2.8088,-60.69097,9536243500,,
GRF COMERCIO DE VEICULOS LTDA,Pirelli,BRASILIA,,-15.804325,-47.958155,6135333955,,
TAGUATINGA MOTOS LTDA,Pirelli,BRASILIA,,-15.856655,-48.03856,6135613000,,
VSTM COMERCIO DE VEÍCULOS LTDA,Pirelli,BRASILIA,,-27.0005126,-48.6421395,6132228019,,
M&amp;M MOTOS LTDA,Pirelli,BRUMADO,,-14.20345205883533,-41.65999621843358,7734417244,,
RODRIGO COMERCIO DE AUTOPECAS LTDA,Pirelli,BRUSQUE,,-27.08974609824065,-48.89935797821362,4733511021,,
GP Pneus/Pneustore,Pirelli,Bacabal,,-3.8922351,-45.1640348,08000386310,,
GP Pneus/Pneustore,Pirelli,Balsas,,-7.523134199999999,-46.04491100000001,08000386310,,
CANAL CENTRO AUTOMOTIVO - EIRELLI - EPP,Pirelli,Barbacena,,-21.2140365,-43.7635359,,,
RG PNEUS,Pirelli,Barbacena,,-21.21384696110674,-43.76260550674591,3138502200,,www.rgpneus.com.br
GP PNEUS,Pirelli,Barra do Garças,,-15.8857727,-52.27021060000001,08000386310,,
OESTE PNEUS LTDA,Pirelli,Barreiras,,-12.13916285558533,-45.01224368220901,7736138900,oestepneus@oestepneus.com,
CARSERV  -  LOJA TAMBORE,Pirelli,Barueri,,-23.5012186986208,-46.83605214662705,1149768820,,www.abcpneus.com.br
DINIZ PNEUS LTDA,Pirelli,Belo Horizonte,,-19.9072194,-43.94362869999998,,comercial@dinizpneus.com.br,
HL DISTRIBUIDORA MOTO BIKE LTDA,Pirelli,Belo Horizonte,,-19.9848448,-43.9642048,3732614966,,
Pneus Santa Helena,Pirelli,Belo Horizonte,,-19.88498213433209,-43.99412472761268,3134715697,,
RG PNEUS LTDA,Pirelli,Belo Horizonte,,-19.97591,-43.96859,3125282733,,www.rgpneus.com.br
TC PNEUS LTDA,Pirelli,Belo Horizonte,,-19.9287842,-43.9599748,313360,,
TC PNEUS LTDA,Pirelli,Belo Horizonte,,-19.9678276,-43.9550111,3133605506,,www.tocpneus.com.br
MSM COMERCIO VAREJISTA DE PNEUS LTDA,Pirelli,Belém,,-1.3391768,-48.455635,9132228136,japurapneus@japura.com.br,WWW.JAPURAPNEUS.COM.BR
MSM COMERCIO VAREJISTA DE PNEUS LTDA,Pirelli,Belém,,-1.397643236906295,-48.43514303746911,9133558669,,
Ipojuca Pneus Ltda,Pirelli,Bezerros,,-8.243757010032454,-35.75391054153442,,ipojucapneus@hotmail.com,
Pneurelli Com de Pneus Ltda,Pirelli,Blumenau,,-26.9119637,-49.1100373,,,
JAPURA PNEUS LTDA,Pirelli,Boa Vista,,2.807355778989979,-60.68918851534423,9536241124,japurapneus@japura.com.br,WWW.JAPURAPNEUS.COM.BR
GP Pneus/Pneustore,Pirelli,Bom Jesus,,-9.081628545918212,-44.36151866380635,08000386310,,
EF DE LIMA - ME,Pirelli,Bom Jesus Do Galho,,-19.76142627043996,-42.27485657203943,,egnaldomaninho@hotmail.com,
HELIO PAVANELLO EPP,Pirelli,Bragan%C3%A7A Paulista,,-22.95307,-46.54513659999998,,gi.heitor@hotmail.com,
CAMPNEUS,Pirelli,Bragança Paulista,,-22.95067904460706,-46.54500518220903,40326449,americana2@campneus.com.br,www.campneus.com.br
ESQUINÃO AUTO CENTER LTDA,Pirelli,C%C3%A1Rceres,,-16.07366022932307,-57.68898027883608,,,
SUAPE MOTOS LTDA,Pirelli,CABO DE SANTO AGOSTINHO,,-8.278145817903217,-35.02980363618951,8135180203,,
MOTOS MATO GROSSO LTDA,Pirelli,CACERES,,-16.07408438432046,-57.68928548586913,6521222000,,
EXCELSIOR S A PNEUS E ACESSORIOS EXCELSIOR CACHOEIRINHA,Pirelli,CACHOEIRINHA,,-29.9501576,-51.09985460000001,514702,comercial@excelsiorpneus.com.br,WWW.EXCELSIORPNEUS.COM.BR
COMERCIAL MOTOTEC LTDA,Pirelli,CAICO,,-6.44317,-37.09113,8434211117,,
CAVALCANTI &amp; PRIMO VEICULOS LTDA,Pirelli,CAJAZEIRAS,,-6.89346,-38.564375,8335314515,,
CASA DO OLEO LTDA,Pirelli,CAMBUI,,-22.6129795407324,-46.0609762346835,3534312823,,
CAMPNEUS,Pirelli,CAMPINA GRANDE,,-7.215315471394356,-35.89005565000002,8333423530,campinagrande@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
CAMPNEUS,Pirelli,CAMPINAS,,-22.8966355,-47.06790710000001,33727300,campinas.barao@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
CAMPNEUS,Pirelli,CAMPINAS,,-22.89569149487179,-47.04752537301636,33727300,campinas.nortesul@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
CAMPNEUS,Pirelli,CAMPINAS,,-22.93260176396091,-47.09089457988739,33727300,campinas.amoreiras@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
CAMPNEUS,Pirelli,CAMPINAS,,-22.853441,-47.15518759999998,1932824930,campinastruck@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
TRIPLE T DISTRIBUIDORA DE VEIC LTDA,Pirelli,CAMPINAS,,-22.8842037,-43.1100294,32562611,,
BELPREMIUM-DUCATI LTDA,Pirelli,CAMPO GRANDE,,-23.5517659,-46.6206392,6730258060,,
CAIOBA MOTOCICLETAS E PECAS LTDA,Pirelli,CAMPO GRANDE,,-20.48149,-54.61086,6733451000,,
CAMPNEUS,Pirelli,CAMPO GRANDE,,-20.4687019,-54.61698660000002,6733840123,campogrande@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
PORTAL PNEUS E ACESSORIOS LTDA,Pirelli,CAMPO GRANDE,,-20.44400092752004,-54.60364401340485,6733515354,,
Zizo Pneus,Pirelli,CAMPO GRANDE,,-20.4659175697972,-54.62630331516266,6733057900,,
GP Pneus/Pneustore,Pirelli,CAMPO NOVO DO PARECIS,,-13.66246508558672,-57.891684438591,08000386310,,
EXCELSIOR S A PNEUS E ACESSORIOS LTDA,Pirelli,CANOAS,,-29.9433572918458,-51.17666333913803,5133631777,,
BELLENZIER PNEUS LTDA,Pirelli,CARAZINHO,,-28.29534776911334,-52.75198473158981,5537449300,,
ALBUQUERQUE PNEUS LTDA,Pirelli,CARPINA,,-7.845101322131045,-35.25543808937067,8136220111,,WWW.ALBUQUERQUEPNEUS.COM.BR
CAMPNEUS,Pirelli,CARUARU,,-8.272505016415861,-35.9754687548002,,caruaru@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
MOTORAC LTDA,Pirelli,CARUARU,,-8.291658507997766,-35.95699500057572,8137278989,,
BLOKTON EMPREENDIMENTOS COM S/A,Pirelli,CASCAVEL,,-24.95398573318583,-53.46403910123484,4533332700,,
CAMPNEUS,Pirelli,CASCAVEL,,-24.9491957,-53.44280330000004,4532222629,cascavel@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
EURO IMPORT MOTOS COMERCIO DE MOTOCICLETAS LTDA,Pirelli,CASCAVEL,,-24.96618,-53.48088,4531125623,,
Zizo Pneus,Pirelli,CASSILANDIA,,-19.1081503,-51.7451666,6735961527,zizo.cadastro.dmp05@gmail.com,ZIZOPNEUS.COM.BR
CAMPNEUS,Pirelli,CATANDUVA,,-21.13277197181786,-48.96881694629519,33727300,catanduva@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
MOTOCAXIAS LTDA,Pirelli,CAXIAS DO SUL,,-29.16993704745794,-51.18799150998476,5432211100,,
Zizo Pneus,Pirelli,CHAPADAO DO SUL,,-18.7935648,-52.62158520000003,6735621119,chapadao@zizopneus.com.br,ZIZOPNEUS.COM.BR
GAMBATTO MOTOS LTDA,Pirelli,CHAPECO,,-27.08331,-52.62302,4933614300,,
VIAFOR PNEUS LTDA,Pirelli,COLATINA,,-19.5177418177244,-40.64648884897284,2731208454,,https://www.viaforpneus.com.br/
ALTA FLORESTA MOTOS LTDA,Pirelli,COLIDER,,-10.81534558378063,-55.45262597743751,6635415000,,
COLOMBO MAINETTI E CIA LTDA,Pirelli,COLOMBO,,-25.38636,-49.18916,4136661070,,
COMERCIAL PEROZIN DE MOTOS LTDA,Pirelli,CONCORDIA,,-27.23005639989717,-52.02715884922164,4934410700,,
MOREIRA E NEIVA LTDA,Pirelli,CONSELHEIRO LAFAIETE,,-20.66009,-43.79857,3137612496,,
MOTO FEST LTDA,Pirelli,CONTAGEM,,-19.94332149048106,-44.03539455684624,3135036000,,
TOC Auto Center,Pirelli,CONTAGEM,,-19.93583260439642,-44.06019579047552,313391,,
RG PNEUS LTDA,Pirelli,CORONEL FABRICIANO,,-19.5185911,-42.62835580000001,3138411176,marcelo@gruporgpneus.com.br,WWW.GRUPORGPNEUS.COM.BR
Zizo Pneus,Pirelli,COSTA RICA,,-18.5410821,-53.13206049999997,6732471396,,
POTY MOTOS LTDA,Pirelli,CRATEUS,,-5.18843,-40.645305,8836910252,,
GP Pneus/Pneustore,Pirelli,CUIABA,,-15.63804663571739,-56.04817160862886,5130735600,,https://gppneus.com.br/
MARAZUL VEICULOS COMERCIO IMPORTACAO E EXPORTACAO LTDA,Pirelli,CUIABA,,-15.61470082887142,-56.10490156303644,6530267050,,
MONACO MOTOCENTER MATO GROSSO LTDA,Pirelli,CUIABA,,-15.61309168332015,-56.07506079025883,6536187000,,
ARF MOTO CENTER LTDA - ME,Pirelli,CURITIBA,,-25.44390369333681,-49.25996639022595,4133333344,,
BLOKTON EMPREENDIMENTOS COM S/A,Pirelli,CURITIBA,,-25.46549816304047,-49.25489130755124,4132134600,,
CABRAL MOTOR COM. DE MOTOC. LTDA,Pirelli,CURITIBA,,-25.43202,-49.28153,4135952000,,
CAMPNEUS,Pirelli,CURITIBA,,-25.43916026172943,-49.25226926810865,4133621038,reboucas@campneus.com.br,HTTP://WWW.CAMPNEUS.COM.BR/
ELETROPAR AUTOPEÇAS LTDA,Pirelli,CURITIBA,,-19.7963647,-43.9400062,4121068000,,
MAVESUL VEICULOS LTDA,Pirelli,CURITIBA,,-25.44096238881568,-49.30634977812516,,,
SAVAGES COM DE PECAS PARA MOTOS,Pirelli,CURITIBA,,-25.396832726757,-49.23321216136313,412573595,,
SAVAGES COM DE PECAS PARA MOTOS LTDA ME,Pirelli,CURITIBA,,-25.494242,-49.28084630000001,4132463229,compras@motosavages.com.br,
BVPX Automotiva Ltda,Pirelli,Campinas,,-22.93266269587881,-47.07727909094501,,fernadomontavao@terra.com.br,
CAMPNEUS,Pirelli,Campinas,,-22.83353109223314,-47.0787307263893,29273302,,
MBI Motors Comércio de Veículos Ltd a,Pirelli,Campinas,,-22.88541,-47.06182,1932419699,,
DULCINETE ROSA DA COSTA - ME,Pirelli,Campo Grande,,-20.46076858784179,-54.62197111163844,,,
COOPERATIVA TRITICOLA MISTA CAMPO NOVO LTDA,Pirelli,Campo Novo,,-27.6674448,-53.8020236,,,
